ID,SKU,name,description,current_price,current_stock,creation_date,last_update
199,SKU-00199,Cable USB Belkin 2471,Cable USB para conexión y transferencia de datos,192.78,100,2026-06-26 00:00:00,2026-08-27 00:00:00
200,SKU-00200,Webcam Logitech 5312,Cámara web para videollamadas,1138.99,99,2025-07-01 00:00:00,2026-01-20 00:00:00
201,SKU-00201,Teclado HP 2136,Teclado para computadora de uso diario,2689.27,26,2025-05-17 00:00:00,2025-10-23 00:00:00
202,SKU-00202,Teclado Microsoft 5408,Teclado para computadora de uso diario,2441.41,74,2026-08-20 00:00:00,2026-09-21 00:00:00
203,SKU-00203,Memoria USB Verbatim 6434,Memoria USB para almacenamiento y transferencia de archivos,1074.5,68,2026-08-12 00:00:00,2026-09-21 00:00:00
204,SKU-00204,Mouse Genius 9871,Mouse óptico para computadora,1171.91,68,2026-03-08 00:00:00,2026-03-26 00:00:00
205,SKU-00205,Monitor ASUS 7097,Monitor para computadora de alta resolución,5106.85,12,2025-06-06 00:00:00,2025-10-27 00:00:00
206,SKU-00206,Monitor Samsung 212,Monitor para computadora de alta resolución,8349.41,10,2025-01-21 00:00:00,2025-09-04 00:00:00
207,SKU-00207,Cable USB Amazon Basics 8558,Cable USB para conexión y transferencia de datos,1321.38,48,2025-11-06 00:00:00,2026-03-04 00:00:00
208,SKU-00208,Monitor AOC 131,Monitor para computadora de alta resolución,3573.62,25,2026-03-03 00:00:00,2026-05-11 00:00:00
209,SKU-00209,Laptop Acer 3600,Equipo portátil para trabajo y estudio,18413.94,15,2025-07-22 00:00:00,2026-02-17 00:00:00
210,SKU-00210,Router Huawei 4311,Router inalámbrico para conexión de red,1842.52,32,2025-04-28 00:00:00,2025-11-10 00:00:00
211,SKU-00211,Monitor ASUS 5662,Monitor para computadora de alta resolución,8427.09,6,2026-01-11 00:00:00,2026-07-04 00:00:00
212,SKU-00212,Memoria USB ADATA 910,Memoria USB para almacenamiento y transferencia de archivos,393.19,142,2025-11-19 00:00:00,2026-03-26 00:00:00
213,SKU-00213,Mouse HP 7573,Mouse óptico para computadora,2328.49,7,2025-11-27 00:00:00,2026-05-31 00:00:00
214,SKU-00214,Laptop Dell 7537,Equipo portátil para trabajo y estudio,24019.74,20,2025-01-25 00:00:00,2025-09-26 00:00:00
215,SKU-00215,Monitor Samsung 3297,Monitor para computadora de alta resolución,2638.51,37,2026-02-08 00:00:00,2026-07-27 00:00:00
216,SKU-00216,Router Tenda 7859,Router inalámbrico para conexión de red,570.61,55,2025-07-09 00:00:00,2025-08-15 00:00:00
217,SKU-00217,Teclado HP 4336,Teclado para computadora de uso diario,2338.99,45,2025-10-12 00:00:00,2026-02-14 00:00:00
218,SKU-00218,Audífonos Logitech 6186,"Audífonos para música, llamadas y multimedia",673.05,54,2025-01-29 00:00:00,2025-09-04 00:00:00
219,SKU-00219,Cable USB Belkin 2508,Cable USB para conexión y transferencia de datos,226.21,118,2025-02-14 00:00:00,2025-07-13 00:00:00
220,SKU-00220,Monitor ASUS 4696,Monitor para computadora de alta resolución,7168.21,48,2025-10-27 00:00:00,2026-05-28 00:00:00
221,SKU-00221,Audífonos Logitech 7885,"Audífonos para música, llamadas y multimedia",3100.14,75,2025-07-03 00:00:00,2025-12-30 00:00:00
222,SKU-00222,Memoria USB Kingston 4038,Memoria USB para almacenamiento y transferencia de archivos,1730.51,125,2026-01-29 00:00:00,2026-05-31 00:00:00
223,SKU-00223,Mouse Genius 7075,Mouse óptico para computadora,826.2,70,2026-06-13 00:00:00,2026-09-21 00:00:00
224,SKU-00224,Router TP-Link 5638,Router inalámbrico para conexión de red,1630.98,9,2025-07-29 00:00:00,2025-10-29 00:00:00
225,SKU-00225,Router D-Link 4929,Router inalámbrico para conexión de red,3385.14,47,2025-11-15 00:00:00,2026-01-25 00:00:00
226,SKU-00226,Mouse HP 7663,Mouse óptico para computadora,924.15,75,2025-07-04 00:00:00,2025-12-04 00:00:00
227,SKU-00227,Teclado Microsoft 2472,Teclado para computadora de uso diario,2769.82,40,2026-06-07 00:00:00,2026-09-21 00:00:00
228,SKU-00228,Audífonos Sony 8088,"Audífonos para música, llamadas y multimedia",2379.09,6,2025-05-05 00:00:00,2025-08-12 00:00:00
229,SKU-00229,Webcam AverMedia 1971,Cámara web para videollamadas,765.02,97,2025-04-15 00:00:00,2025-04-30 00:00:00
230,SKU-00230,Laptop Lenovo 1071,Equipo portátil para trabajo y estudio,10442.81,34,2025-10-27 00:00:00,2025-11-20 00:00:00
231,SKU-00231,Webcam Trust 4371,Cámara web para videollamadas,920.09,16,2026-02-12 00:00:00,2026-03-14 00:00:00
232,SKU-00232,Router TP-Link 2806,Router inalámbrico para conexión de red,801.9,48,2025-06-10 00:00:00,2026-02-10 00:00:00
233,SKU-00233,Laptop HP 3198,Equipo portátil para trabajo y estudio,14544.62,32,2025-02-17 00:00:00,2025-07-21 00:00:00
234,SKU-00234,Disco SSD ADATA 4326,Unidad SSD para almacenamiento de datos,853.08,13,2026-04-04 00:00:00,2026-09-06 00:00:00
235,SKU-00235,Laptop HP 197,Equipo portátil para trabajo y estudio,18836.52,4,2025-08-19 00:00:00,2025-11-11 00:00:00
236,SKU-00236,Router Tenda 2471,Router inalámbrico para conexión de red,1264.47,63,2025-10-19 00:00:00,2026-06-10 00:00:00
237,SKU-00237,Teclado Logitech 9827,Teclado para computadora de uso diario,958.48,51,2025-05-30 00:00:00,2025-06-26 00:00:00
238,SKU-00238,Monitor AOC 4220,Monitor para computadora de alta resolución,6658.73,50,2025-04-27 00:00:00,2025-07-01 00:00:00
239,SKU-00239,Cable USB Amazon Basics 5320,Cable USB para conexión y transferencia de datos,1115.34,29,2026-02-22 00:00:00,2026-04-23 00:00:00
240,SKU-00240,Monitor Dell 1539,Monitor para computadora de alta resolución,5137.86,6,2026-05-25 00:00:00,2026-09-21 00:00:00
241,SKU-00241,Monitor LG 4495,Monitor para computadora de alta resolución,3828.05,29,2026-04-26 00:00:00,2026-06-11 00:00:00
242,SKU-00242,Teclado Microsoft 4659,Teclado para computadora de uso diario,589.69,98,2025-10-09 00:00:00,2026-02-22 00:00:00
243,SKU-00243,Laptop Lenovo 3549,Equipo portátil para trabajo y estudio,23564.73,5,2026-04-02 00:00:00,2026-07-19 00:00:00
244,SKU-00244,Memoria USB ADATA 7499,Memoria USB para almacenamiento y transferencia de archivos,316.44,101,2025-11-11 00:00:00,2025-11-13 00:00:00
245,SKU-00245,Audífonos HyperX 3289,"Audífonos para música, llamadas y multimedia",2421.95,34,2026-01-04 00:00:00,2026-06-14 00:00:00
246,SKU-00246,Webcam Microsoft 1381,Cámara web para videollamadas,1658.87,52,2026-01-02 00:00:00,2026-03-09 00:00:00
247,SKU-00247,Laptop HP 9879,Equipo portátil para trabajo y estudio,20066.29,25,2025-09-23 00:00:00,2025-11-30 00:00:00
248,SKU-00248,Laptop ASUS 4708,Equipo portátil para trabajo y estudio,7547.17,7,2025-06-17 00:00:00,2025-06-20 00:00:00
249,SKU-00249,Teclado HP 4758,Teclado para computadora de uso diario,2285.99,61,2025-03-02 00:00:00,2025-06-02 00:00:00
250,SKU-00250,Router Tenda 6264,Router inalámbrico para conexión de red,453.88,84,2026-07-02 00:00:00,2026-09-21 00:00:00
251,SKU-00251,Laptop Acer 3485,Equipo portátil para trabajo y estudio,21069.99,29,2026-05-17 00:00:00,2026-08-06 00:00:00
252,SKU-00252,Monitor LG 8195,Monitor para computadora de alta resolución,10888.62,5,2025-03-17 00:00:00,2025-11-21 00:00:00
253,SKU-00253,Teclado HP 9683,Teclado para computadora de uso diario,1009.18,84,2025-12-21 00:00:00,2026-04-26 00:00:00
254,SKU-00254,Audífonos Philips 2693,"Audífonos para música, llamadas y multimedia",357.45,88,2026-04-09 00:00:00,2026-09-21 00:00:00
255,SKU-00255,Audífonos HyperX 6033,"Audífonos para música, llamadas y multimedia",1054.11,51,2026-06-22 00:00:00,2026-09-05 00:00:00
256,SKU-00256,Audífonos Logitech 3407,"Audífonos para música, llamadas y multimedia",642.38,36,2025-01-29 00:00:00,2025-08-05 00:00:00
257,SKU-00257,Monitor Dell 3763,Monitor para computadora de alta resolución,5374.28,21,2026-05-25 00:00:00,2026-09-21 00:00:00
258,SKU-00258,Router Netgear 2933,Router inalámbrico para conexión de red,1406.68,23,2026-06-10 00:00:00,2026-09-21 00:00:00
259,SKU-00259,Mouse Microsoft 9283,Mouse óptico para computadora,462.05,27,2025-01-17 00:00:00,2025-09-23 00:00:00
260,SKU-00260,Audífonos JBL 9077,"Audífonos para música, llamadas y multimedia",2651.13,52,2026-06-16 00:00:00,2026-06-30 00:00:00
261,SKU-00261,Audífonos JBL 8778,"Audífonos para música, llamadas y multimedia",2156.02,31,2025-10-23 00:00:00,2025-11-04 00:00:00
262,SKU-00262,Audífonos Philips 5925,"Audífonos para música, llamadas y multimedia",3355.66,90,2025-07-25 00:00:00,2026-03-25 00:00:00
263,SKU-00263,Cable USB Amazon Basics 591,Cable USB para conexión y transferencia de datos,522.36,33,2025-06-25 00:00:00,2026-01-12 00:00:00
264,SKU-00264,Router TP-Link 9566,Router inalámbrico para conexión de red,3468.16,84,2025-04-20 00:00:00,2025-06-21 00:00:00
265,SKU-00265,Laptop ASUS 4859,Equipo portátil para trabajo y estudio,21248.97,8,2026-03-09 00:00:00,2026-08-13 00:00:00
266,SKU-00266,Laptop Acer 8248,Equipo portátil para trabajo y estudio,20212.54,35,2025-01-17 00:00:00,2025-01-26 00:00:00
267,SKU-00267,Audífonos Sony 5850,"Audífonos para música, llamadas y multimedia",2277.57,25,2026-01-26 00:00:00,2026-02-13 00:00:00
268,SKU-00268,Router Huawei 2505,Router inalámbrico para conexión de red,973.06,71,2026-05-26 00:00:00,2026-08-11 00:00:00
269,SKU-00269,Mouse HP 2654,Mouse óptico para computadora,1309.19,16,2025-03-03 00:00:00,2025-08-13 00:00:00
270,SKU-00270,Webcam Trust 3967,Cámara web para videollamadas,3476.55,39,2026-05-24 00:00:00,2026-06-06 00:00:00
271,SKU-00271,Mouse Microsoft 4172,Mouse óptico para computadora,2499.3,54,2025-12-15 00:00:00,2026-05-30 00:00:00
272,SKU-00272,Cable USB Steren 3963,Cable USB para conexión y transferencia de datos,250.08,103,2026-06-19 00:00:00,2026-08-09 00:00:00
273,SKU-00273,Mouse Logitech 4749,Mouse óptico para computadora,1226.23,17,2026-07-24 00:00:00,2026-09-21 00:00:00
274,SKU-00274,Memoria USB PNY 1874,Memoria USB para almacenamiento y transferencia de archivos,162.71,22,2026-04-30 00:00:00,2026-09-21 00:00:00
275,SKU-00275,Teclado Microsoft 3121,Teclado para computadora de uso diario,846.85,49,2025-11-01 00:00:00,2025-11-09 00:00:00
276,SKU-00276,Cable USB UGREEN 4617,Cable USB para conexión y transferencia de datos,917.73,148,2025-09-25 00:00:00,2026-01-08 00:00:00
277,SKU-00277,Router Tenda 1419,Router inalámbrico para conexión de red,682.03,14,2025-10-10 00:00:00,2026-04-17 00:00:00
278,SKU-00278,Cable USB Amazon Basics 9314,Cable USB para conexión y transferencia de datos,1278.89,77,2025-12-09 00:00:00,2026-03-18 00:00:00
279,SKU-00279,Audífonos HyperX 9358,"Audífonos para música, llamadas y multimedia",3138.13,88,2026-07-13 00:00:00,2026-09-21 00:00:00
280,SKU-00280,Monitor LG 8670,Monitor para computadora de alta resolución,8023.25,17,2026-01-31 00:00:00,2026-09-06 00:00:00
281,SKU-00281,Cable USB Baseus 680,Cable USB para conexión y transferencia de datos,682.07,35,2025-11-28 00:00:00,2026-07-14 00:00:00
282,SKU-00282,Teclado Redragon 3310,Teclado para computadora de uso diario,2390.27,75,2025-12-13 00:00:00,2026-06-10 00:00:00
283,SKU-00283,Memoria USB SanDisk 6346,Memoria USB para almacenamiento y transferencia de archivos,1766.18,37,2026-01-12 00:00:00,2026-02-22 00:00:00
284,SKU-00284,Webcam AverMedia 9050,Cámara web para videollamadas,1143.09,72,2026-06-19 00:00:00,2026-07-17 00:00:00
285,SKU-00285,Mouse Razer 2462,Mouse óptico para computadora,655.16,19,2025-03-12 00:00:00,2025-08-08 00:00:00
286,SKU-00286,Cable USB Baseus 165,Cable USB para conexión y transferencia de datos,217.16,88,2025-06-24 00:00:00,2025-08-16 00:00:00
287,SKU-00287,Memoria USB ADATA 5281,Memoria USB para almacenamiento y transferencia de archivos,1313.49,82,2025-02-13 00:00:00,2025-05-25 00:00:00
288,SKU-00288,Webcam Trust 6119,Cámara web para videollamadas,2162.68,25,2026-01-18 00:00:00,2026-07-11 00:00:00
289,SKU-00289,Disco SSD ADATA 4685,Unidad SSD para almacenamiento de datos,3737.39,26,2026-02-07 00:00:00,2026-07-16 00:00:00
290,SKU-00290,Router Netgear 620,Router inalámbrico para conexión de red,1558.69,42,2026-08-10 00:00:00,2026-09-21 00:00:00
291,SKU-00291,Disco SSD Kingston 5701,Unidad SSD para almacenamiento de datos,3030.65,51,2025-03-16 00:00:00,2025-05-21 00:00:00
292,SKU-00292,Audífonos Logitech 9872,"Audífonos para música, llamadas y multimedia",3222.94,68,2025-03-29 00:00:00,2025-10-01 00:00:00
293,SKU-00293,Monitor AOC 280,Monitor para computadora de alta resolución,7986.74,14,2026-03-04 00:00:00,2026-06-28 00:00:00
294,SKU-00294,Disco SSD Kingston 7914,Unidad SSD para almacenamiento de datos,2681.84,29,2025-03-19 00:00:00,2025-11-22 00:00:00
295,SKU-00295,Teclado HP 2064,Teclado para computadora de uso diario,1567.86,69,2025-06-28 00:00:00,2026-02-26 00:00:00
296,SKU-00296,Cable USB UGREEN 7137,Cable USB para conexión y transferencia de datos,1395.68,103,2025-02-24 00:00:00,2025-04-01 00:00:00
297,SKU-00297,Disco SSD Crucial 2505,Unidad SSD para almacenamiento de datos,3967.02,47,2025-03-21 00:00:00,2025-05-30 00:00:00
298,SKU-00298,Monitor ASUS 5659,Monitor para computadora de alta resolución,7762.13,32,2025-12-20 00:00:00,2026-06-09 00:00:00
299,SKU-00299,Memoria USB Verbatim 8154,Memoria USB para almacenamiento y transferencia de archivos,1408.88,74,2025-11-03 00:00:00,2026-02-07 00:00:00
300,SKU-00300,Monitor ASUS 2647,Monitor para computadora de alta resolución,3650.88,48,2025-07-03 00:00:00,2026-03-05 00:00:00
301,SKU-00301,Audífonos Logitech 696,"Audífonos para música, llamadas y multimedia",2401.64,67,2025-06-22 00:00:00,2026-02-09 00:00:00
302,SKU-00302,Router TP-Link 3888,Router inalámbrico para conexión de red,3489.75,49,2025-03-26 00:00:00,2025-07-13 00:00:00
303,SKU-00303,Disco SSD Kingston 4209,Unidad SSD para almacenamiento de datos,3304.03,18,2025-07-29 00:00:00,2026-01-13 00:00:00
304,SKU-00304,Laptop Lenovo 357,Equipo portátil para trabajo y estudio,9343.12,13,2025-11-01 00:00:00,2025-12-22 00:00:00
305,SKU-00305,Router D-Link 156,Router inalámbrico para conexión de red,2007.78,77,2026-04-07 00:00:00,2026-09-12 00:00:00
306,SKU-00306,Mouse Logitech 9251,Mouse óptico para computadora,1067.53,79,2026-05-29 00:00:00,2026-09-21 00:00:00
307,SKU-00307,Cable USB Steren 9262,Cable USB para conexión y transferencia de datos,626.76,134,2026-01-16 00:00:00,2026-04-03 00:00:00
308,SKU-00308,Memoria USB PNY 5229,Memoria USB para almacenamiento y transferencia de archivos,1533.87,40,2025-10-10 00:00:00,2026-03-06 00:00:00
309,SKU-00309,Memoria USB PNY 2259,Memoria USB para almacenamiento y transferencia de archivos,220.42,86,2026-06-22 00:00:00,2026-06-29 00:00:00
310,SKU-00310,Laptop HP 5000,Equipo portátil para trabajo y estudio,9756.71,20,2026-04-26 00:00:00,2026-09-21 00:00:00
311,SKU-00311,Teclado Genius 604,Teclado para computadora de uso diario,2656.52,91,2026-06-11 00:00:00,2026-08-22 00:00:00
312,SKU-00312,Disco SSD Samsung 8309,Unidad SSD para almacenamiento de datos,2865.53,57,2025-03-23 00:00:00,2025-07-26 00:00:00
313,SKU-00313,Laptop HP 6080,Equipo portátil para trabajo y estudio,24367.81,17,2025-02-27 00:00:00,2025-09-08 00:00:00
314,SKU-00314,Memoria USB Kingston 4320,Memoria USB para almacenamiento y transferencia de archivos,330.56,66,2025-04-07 00:00:00,2025-05-01 00:00:00
315,SKU-00315,Mouse Genius 1620,Mouse óptico para computadora,1254.26,49,2025-01-07 00:00:00,2025-09-03 00:00:00
316,SKU-00316,Audífonos Logitech 7608,"Audífonos para música, llamadas y multimedia",3305.11,14,2025-06-21 00:00:00,2026-02-26 00:00:00
317,SKU-00317,Router Netgear 6015,Router inalámbrico para conexión de red,1903.95,83,2025-11-23 00:00:00,2026-03-13 00:00:00
318,SKU-00318,Cable USB Baseus 6598,Cable USB para conexión y transferencia de datos,302.52,31,2026-04-29 00:00:00,2026-09-21 00:00:00
319,SKU-00319,Disco SSD Samsung 8100,Unidad SSD para almacenamiento de datos,4452.78,45,2026-06-20 00:00:00,2026-09-21 00:00:00
320,SKU-00320,Audífonos HyperX 9326,"Audífonos para música, llamadas y multimedia",3149.9,58,2025-08-17 00:00:00,2026-01-31 00:00:00
321,SKU-00321,Cable USB Belkin 274,Cable USB para conexión y transferencia de datos,177.07,119,2025-06-19 00:00:00,2025-06-22 00:00:00
322,SKU-00322,Teclado Microsoft 7138,Teclado para computadora de uso diario,2124.95,62,2025-03-28 00:00:00,2025-04-04 00:00:00
323,SKU-00323,Audífonos Logitech 8741,"Audífonos para música, llamadas y multimedia",3478.2,55,2026-06-04 00:00:00,2026-09-12 00:00:00
324,SKU-00324,Mouse Microsoft 3852,Mouse óptico para computadora,3432.02,73,2025-06-03 00:00:00,2025-06-06 00:00:00
325,SKU-00325,Audífonos JBL 219,"Audífonos para música, llamadas y multimedia",2998.48,95,2026-06-12 00:00:00,2026-09-21 00:00:00
326,SKU-00326,Mouse Microsoft 887,Mouse óptico para computadora,1684.72,15,2026-07-30 00:00:00,2026-09-21 00:00:00
327,SKU-00327,Disco SSD Kingston 4379,Unidad SSD para almacenamiento de datos,826.23,6,2025-06-29 00:00:00,2026-01-11 00:00:00
328,SKU-00328,Mouse Razer 651,Mouse óptico para computadora,758.34,82,2025-02-25 00:00:00,2025-04-05 00:00:00
329,SKU-00329,Monitor LG 6284,Monitor para computadora de alta resolución,8951.75,9,2026-06-02 00:00:00,2026-07-29 00:00:00
330,SKU-00330,Cable USB Belkin 4825,Cable USB para conexión y transferencia de datos,529.5,139,2026-06-26 00:00:00,2026-09-21 00:00:00
331,SKU-00331,Audífonos Philips 3000,"Audífonos para música, llamadas y multimedia",1406.52,57,2025-12-17 00:00:00,2026-03-16 00:00:00
332,SKU-00332,Cable USB UGREEN 4776,Cable USB para conexión y transferencia de datos,1070.6,142,2025-10-22 00:00:00,2026-02-05 00:00:00
333,SKU-00333,Mouse Logitech 8220,Mouse óptico para computadora,3272.77,23,2025-03-24 00:00:00,2025-08-17 00:00:00
334,SKU-00334,Mouse Logitech 2546,Mouse óptico para computadora,459.28,48,2026-08-09 00:00:00,2026-09-21 00:00:00
335,SKU-00335,Teclado HP 5105,Teclado para computadora de uso diario,3130.05,14,2026-07-05 00:00:00,2026-07-17 00:00:00
336,SKU-00336,Audífonos Philips 7259,"Audífonos para música, llamadas y multimedia",3036.75,52,2025-04-02 00:00:00,2025-08-03 00:00:00
337,SKU-00337,Mouse Razer 796,Mouse óptico para computadora,1073.58,20,2025-01-09 00:00:00,2025-03-03 00:00:00
338,SKU-00338,Teclado Microsoft 9689,Teclado para computadora de uso diario,662.79,49,2026-07-30 00:00:00,2026-09-21 00:00:00
339,SKU-00339,Monitor Samsung 3926,Monitor para computadora de alta resolución,11754.4,17,2025-03-04 00:00:00,2025-09-24 00:00:00
340,SKU-00340,Laptop ASUS 9303,Equipo portátil para trabajo y estudio,14239.19,12,2025-09-18 00:00:00,2025-12-13 00:00:00
341,SKU-00341,Router TP-Link 5344,Router inalámbrico para conexión de red,2292.75,8,2026-01-11 00:00:00,2026-04-11 00:00:00
342,SKU-00342,Disco SSD Kingston 388,Unidad SSD para almacenamiento de datos,3150.66,79,2025-11-21 00:00:00,2026-01-09 00:00:00
343,SKU-00343,Webcam Trust 1413,Cámara web para videollamadas,1245.15,92,2026-03-11 00:00:00,2026-05-18 00:00:00
344,SKU-00344,Laptop Acer 1673,Equipo portátil para trabajo y estudio,22094.84,21,2025-05-14 00:00:00,2026-01-01 00:00:00
345,SKU-00345,Cable USB Belkin 9883,Cable USB para conexión y transferencia de datos,1208.64,24,2026-02-28 00:00:00,2026-09-21 00:00:00
346,SKU-00346,Laptop Acer 4798,Equipo portátil para trabajo y estudio,20887.9,30,2025-06-17 00:00:00,2025-09-10 00:00:00
347,SKU-00347,Disco SSD ADATA 839,Unidad SSD para almacenamiento de datos,806.64,20,2026-02-17 00:00:00,2026-07-10 00:00:00
348,SKU-00348,Disco SSD Western Digital 5635,Unidad SSD para almacenamiento de datos,787.42,65,2025-06-19 00:00:00,2025-11-28 00:00:00
349,SKU-00349,Laptop Dell 2058,Equipo portátil para trabajo y estudio,17127.23,33,2025-07-07 00:00:00,2026-01-03 00:00:00
350,SKU-00350,Teclado Redragon 3200,Teclado para computadora de uso diario,2208.52,13,2026-03-18 00:00:00,2026-09-21 00:00:00
351,SKU-00351,Webcam Microsoft 5121,Cámara web para videollamadas,3335.83,57,2025-02-01 00:00:00,2025-05-18 00:00:00
352,SKU-00352,Memoria USB Verbatim 2547,Memoria USB para almacenamiento y transferencia de archivos,1752.28,145,2026-02-07 00:00:00,2026-09-21 00:00:00
